Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2116-01-30,2116-03-29,MD-AD-PD,Rahu,Saturn,Mars,Mars,Saturn,1.93,1.95,0,0.0,0.3458333333333333,2.73,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Mars sub-sub-period (malefic); D9 in Pisces
2116-03-29,2116-08-27,MD-AD-PD,Rahu,Saturn,Rahu,Rahu,Saturn,1.78,1.03,0,0.0,0.3,2.31,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Pisces
2116-08-27,2117-01-09,MD-AD-PD,Rahu,Saturn,Jupiter,Jupiter,Saturn,2.05,1.33,0,0.0,0.5420833333333334,3.05,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2117-01-24,2117-06-01,MD-AD-PD,Rahu,Saturn,Mercury,Mercury,Saturn,1.87,2.1,0,0.0,0.10666666666666666,2.54,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Pisces
2117-06-01,2117-07-24,MD-AD-PD,Rahu,Mercury,Ketu,Ketu,Mercury,1.9,1.72,0,0.0,0.18333333333333332,2.64,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Pisces
2117-07-24,2117-12-22,MD-AD-PD,Rahu,Mercury,Venus,Venus,Mercury,2.19,1.07,0,0.0,0.65,3.43,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mercury sub-period (benefic); Venus sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2117-12-22,2118-02-05,MD-AD-PD,Rahu,Mercury,Sun,Sun,Mercury,1.84,1.41,0,0.0,0.15,2.47,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Sun sub-sub-period (malefic); D9 in Pisces
2118-02-05,2118-04-21,MD-AD-PD,Rahu,Mercury,Moon,Moon,Mercury,2.21,2.48,1,1.0,0.3458333333333333,3.48,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); Moon sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2118-04-21,2118-06-13,MD-AD-PD,Rahu,Mercury,Mars,Mars,Mercury,2.35,2.1,1,1.0,0.5333333333333333,3.86,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Mercury sub-period (benefic); Mars sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2118-06-13,2118-10-27,MD-AD-PD,Rahu,Mercury,Rahu,Rahu,Mercury,2.33,4.95,0,0.0,0.10666666666666666,3.8,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; challenging luminaries configuration; Mercury sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2118-10-27,2119-02-25,MD-AD-PD,Rahu,Mercury,Jupiter,Jupiter,Mercury,2.14,3.52,0,0.0,0.07333333333333333,3.28,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2119-02-25,2119-07-18,MD-AD-PD,Rahu,Mercury,Saturn,Saturn,Mercury,2.37,3.98,1,1.0,0.18333333333333332,3.9,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2119-07-31,2119-08-22,MD-AD-PD,Rahu,Mercury,Ketu,Ketu,Mercury,2.66,4.67,0,0.0,0.65,4.68,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; balanced solar-lunar influence; Mercury sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2119-08-22,2119-10-23,MD-AD-PD,Rahu,Ketu,Venus,Venus,Ketu,2.4,3.98,0,0.0,0.5420833333333334,4.0,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Ketu sub-period (malefic); Venus sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2119-10-23,2119-11-10,MD-AD-PD,Rahu,Ketu,Sun,Sun,Ketu,1.76,1.63,0,0.0,0.15,2.26,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Sun sub-sub-period (malefic); D9 in Pisces
2119-11-10,2119-12-11,MD-AD-PD,Rahu,Ketu,Moon,Moon,Ketu,1.79,1.93,0,0.0,0.03333333333333333,2.35,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Moon sub-sub-period (benefic); D9 in Pisces
2119-12-11,2120-01-02,MD-AD-PD,Rahu,Ketu,Mars,Mars,Ketu,1.92,2.18,1,1.0,0.22333333333333333,2.68,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Mars sub-sub-period (malefic); D9 in Pisces
2120-01-02,2120-02-27,MD-AD-PD,Rahu,Ketu,Rahu,Rahu,Ketu,1.73,1.23,0,0.0,0.18333333333333332,2.18,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Pisces
2120-02-27,2120-04-17,MD-AD-PD,Rahu,Ketu,Jupiter,Jupiter,Ketu,1.69,1.0,0,0.0,0.06666666666666667,2.07,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Pisces
2120-04-17,2120-06-15,MD-AD-PD,Rahu,Ketu,Saturn,Saturn,Ketu,2.19,1.81,1,1.0,0.5,3.41,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Ketu sub-period (malefic); Saturn sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2120-06-15,2120-08-06,MD-AD-PD,Rahu,Ketu,Mercury,Mercury,Ketu,1.8,1.81,0,0.0,0.06666666666666667,2.37,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Pisces
2120-08-12,2121-02-05,MD-AD-PD,Rahu,Ketu,Venus,Venus,Ketu,1.83,1.23,0,0.0,0.22333333333333333,2.44,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Venus sub-sub-period (benefic); D9 in Pisces
2121-02-05,2121-03-31,MD-AD-PD,Rahu,Venus,Sun,Sun,Venus,1.95,2.12,0,0.0,0.18333333333333332,2.78,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic); D9 in Pisces
2121-03-31,2121-06-27,MD-AD-PD,Rahu,Venus,Moon,Moon,Venus,2.13,2.35,0,0.0,0.3,3.26,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Moon sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2121-06-27,2121-08-28,MD-AD-PD,Rahu,Venus,Mars,Mars,Venus,2.06,3.09,0,0.0,0.07333333333333333,3.07,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Mars sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2121-08-28,2122-02-04,MD-AD-PD,Rahu,Venus,Rahu,Rahu,Venus,2.13,0.57,1,1.0,0.5020833333333333,3.25,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2122-02-04,2122-06-26,MD-AD-PD,Rahu,Venus,Jupiter,Jupiter,Venus,1.83,1.07,0,0.0,0.10666666666666666,2.46,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Pisces
2122-06-26,2122-12-11,MD-AD-PD,Rahu,Venus,Saturn,Saturn,Venus,1.74,0.73,0,0.0,0.14666666666666667,2.21,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Pisces
2122-12-11,2123-05-11,MD-AD-PD,Rahu,Venus,Mercury,Mercury,Venus,2.38,4.45,0,0.0,0.18333333333333332,3.94,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic); Mercury sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2123-05-11,2123-07-12,MD-AD-PD,Rahu,Venus,Ketu,Ketu,Venus,2.07,0.2,1,1.0,0.5,3.11,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2123-07-28,2123-08-13,MD-AD-PD,Rahu,Venus,Sun,Sun,Venus,1.92,1.32,0,0.0,0.3,2.7,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic); D9 in Pisces
2123-08-13,2123-09-08,MD-AD-PD,Rahu,Sun,Moon,Moon,Sun,1.82,1.39,0,0.0,0.18333333333333332,2.42,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic); D9 in Pisces
2123-09-08,2123-09-27,MD-AD-PD,Rahu,Sun,Mars,Mars,Sun,2.31,3.41,0,0.0,0.5420833333333334,3.75,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Mars sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2123-09-27,2123-11-14,MD-AD-PD,Rahu,Sun,Rahu,Rahu,Sun,1.74,0.2,1,1.0,0.14666666666666667,2.19,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Pisces
2123-11-14,2123-12-27,MD-AD-PD,Rahu,Sun,Jupiter,Jupiter,Sun,1.65,0.29,0,0.0,0.15,1.97,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Pisces
2123-12-27,2124-02-15,MD-AD-PD,Rahu,Sun,Saturn,Saturn,Sun,1.75,1.39,0,0.0,0.18333333333333332,2.23,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Saturn sub-sub-period (malefic); D9 in Pisces
2124-02-15,2124-03-31,MD-AD-PD,Rahu,Sun,Mercury,Mercury,Sun,1.76,0.23,1,1.0,0.06666666666666667,2.25,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Pisces
2124-03-31,2124-04-19,MD-AD-PD,Rahu,Sun,Ketu,Ketu,Sun,1.65,0.44,0,0.0,0.22333333333333333,1.97,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Ketu sub-sub-period (malefic); D9 in Pisces
2124-04-19,2124-06-11,MD-AD-PD,Rahu,Sun,Venus,Venus,Sun,2.42,3.13,0,0.0,0.65,4.03,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Venus sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2124-06-16,2124-07-30,MD-AD-PD,Rahu,Sun,Moon,Moon,Sun,1.9,1.78,0,0.0,0.22333333333333333,2.64,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic); D9 in Pisces
2124-07-30,2124-08-30,MD-AD-PD,Rahu,Moon,Mars,Mars,Moon,1.82,1.13,0,0.0,0.18333333333333332,2.42,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mars sub-sub-period (malefic); D9 in Pisces
2124-08-30,2124-11-18,MD-AD-PD,Rahu,Moon,Rahu,Rahu,Moon,2.08,1.47,0,0.0,0.5020833333333333,3.12,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Moon sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2124-11-18,2125-01-28,MD-AD-PD,Rahu,Moon,Jupiter,Jupiter,Moon,1.9,1.0,0,0.0,0.22333333333333333,2.64,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Pisces
2125-01-28,2125-04-22,MD-AD-PD,Rahu,Moon,Saturn,Saturn,Moon,1.87,2.27,0,0.0,0.03333333333333333,2.56,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Pisces
2125-04-22,2125-07-07,MD-AD-PD,Rahu,Moon,Mercury,Mercury,Moon,2.39,1.63,1,1.0,0.5733333333333334,3.95,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Moon sub-period (benefic); Mercury sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2125-07-07,2125-08-07,MD-AD-PD,Rahu,Moon,Ketu,Ketu,Moon,2.21,3.81,0,0.0,0.22333333333333333,3.46,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
