Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2112-07-28,2112-11-25,MD-AD-PD,Rahu,Jupiter,Mercury,Mercury,Jupiter,2.08,1.68,1,1.0,0.3,3.11,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Mercury sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2112-11-25,2113-01-14,MD-AD-PD,Rahu,Jupiter,Ketu,Ketu,Jupiter,1.89,1.65,0,0.0,0.18333333333333332,2.62,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Pisces
2113-01-14,2113-06-05,MD-AD-PD,Rahu,Jupiter,Venus,Venus,Jupiter,1.86,1.07,0,0.0,0.15,2.53,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Venus sub-sub-period (benefic); D9 in Pisces
2113-06-05,2113-07-17,MD-AD-PD,Rahu,Jupiter,Sun,Sun,Jupiter,1.69,0.73,0,0.0,0.06666666666666667,2.07,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Sun sub-sub-period (malefic); D9 in Pisces
2113-07-17,2113-09-26,MD-AD-PD,Rahu,Jupiter,Moon,Moon,Jupiter,1.94,1.31,0,0.0,0.22333333333333333,2.75,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Moon sub-sub-period (benefic); D9 in Pisces
2113-09-26,2113-11-15,MD-AD-PD,Rahu,Jupiter,Mars,Mars,Jupiter,2.49,5.73,0,0.0,0.14666666666666667,4.24,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; challenging luminaries configuration; Jupiter sub-period (benefic); Mars sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2113-11-15,2114-03-23,MD-AD-PD,Rahu,Jupiter,Rahu,Rahu,Jupiter,2.96,8.32,2,1.0,0.03333333333333333,5.5,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in strong; strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2114-04-04,2114-09-11,MD-AD-PD,Rahu,Jupiter,Saturn,Saturn,Jupiter,3.12,8.41,1,1.0,0.22333333333333333,5.93,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Sell,Rahu dasha (malefic); lord in strong; moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2114-04-04,2117-01-24,MD-AD,Rahu,Saturn,,Saturn,Rahu,2.93,7.9,1,1.0,0.22333333333333333,5.42,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in strong; moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2114-09-11,2115-02-01,MD-AD-PD,Rahu,Saturn,Mercury,Mercury,Saturn,3.19,7.9,2,1.0,0.5020833333333333,6.11,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Sell,Rahu dasha (malefic); lord in strong; strong protective cancellations; balanced solar-lunar influence; Saturn sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2115-02-01,2115-04-01,MD-AD-PD,Rahu,Saturn,Ketu,Ketu,Saturn,2.83,7.9,2,1.0,0.06666666666666667,5.14,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in strong; strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic); Ketu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2115-04-01,2115-09-17,MD-AD-PD,Rahu,Saturn,Venus,Venus,Saturn,2.87,6.78,1,1.0,0.3,5.25,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Venus sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2115-09-17,2115-11-07,MD-AD-PD,Rahu,Saturn,Sun,Sun,Saturn,2.28,2.94,1,1.0,0.61875,3.67,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Saturn sub-period (malefic); Sun sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2115-11-07,2116-01-30,MD-AD-PD,Rahu,Saturn,Moon,Moon,Saturn,2.06,2.32,1,1.0,0.3125,3.08,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Moon sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2116-01-30,2116-03-29,MD-AD-PD,Rahu,Saturn,Mars,Mars,Saturn,1.93,1.95,0,0.0,0.3458333333333333,2.73,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Mars sub-sub-period (malefic); D9 in Pisces
2116-03-29,2116-08-27,MD-AD-PD,Rahu,Saturn,Rahu,Rahu,Saturn,1.78,1.03,0,0.0,0.3,2.31,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Pisces
2116-08-27,2117-01-09,MD-AD-PD,Rahu,Saturn,Jupiter,Jupiter,Saturn,2.05,1.33,0,0.0,0.5420833333333334,3.05,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2117-01-24,2119-07-31,MD-AD,Rahu,Mercury,,Mercury,Rahu,2.02,3.0,0,0.0,0.10666666666666666,2.96,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); D9 in Pisces
2117-01-24,2117-06-01,MD-AD-PD,Rahu,Saturn,Mercury,Mercury,Saturn,1.87,2.1,0,0.0,0.10666666666666666,2.54,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Pisces
2117-06-01,2117-07-24,MD-AD-PD,Rahu,Mercury,Ketu,Ketu,Mercury,1.9,1.72,0,0.0,0.18333333333333332,2.64,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Pisces
2117-07-24,2117-12-22,MD-AD-PD,Rahu,Mercury,Venus,Venus,Mercury,2.36,1.07,1,1.0,0.65,3.88,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Mercury sub-period (benefic); Venus sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2117-12-22,2118-02-05,MD-AD-PD,Rahu,Mercury,Sun,Sun,Mercury,1.84,1.41,0,0.0,0.15,2.47,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Sun sub-sub-period (malefic); D9 in Pisces
2118-02-05,2118-04-21,MD-AD-PD,Rahu,Mercury,Moon,Moon,Mercury,2.21,2.48,1,1.0,0.3458333333333333,3.48,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); Moon sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2118-04-21,2118-06-13,MD-AD-PD,Rahu,Mercury,Mars,Mars,Mercury,2.18,2.1,0,0.0,0.5333333333333333,3.4,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mercury sub-period (benefic); Mars sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2118-06-13,2118-10-27,MD-AD-PD,Rahu,Mercury,Rahu,Rahu,Mercury,2.33,4.95,0,0.0,0.10666666666666666,3.8,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; challenging luminaries configuration; Mercury sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2118-10-27,2119-02-25,MD-AD-PD,Rahu,Mercury,Jupiter,Jupiter,Mercury,2.42,4.4,1,1.0,0.07333333333333333,4.04,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2119-02-25,2119-07-18,MD-AD-PD,Rahu,Mercury,Saturn,Saturn,Mercury,2.37,3.98,1,1.0,0.18333333333333332,3.9,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2119-07-31,2120-08-12,MD-AD,Rahu,Ketu,,Ketu,Rahu,2.57,3.98,1,1.0,0.65,4.46,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Ketu sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2119-07-31,2119-08-22,MD-AD-PD,Rahu,Mercury,Ketu,Ketu,Mercury,2.82,4.67,1,1.0,0.65,5.13,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Mercury sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2119-08-22,2119-10-23,MD-AD-PD,Rahu,Ketu,Venus,Venus,Ketu,2.31,3.28,0,0.0,0.5420833333333334,3.75,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Ketu sub-period (malefic); Venus sub-sub-period (benefic); D9 in Pisces; D9 indicates underlying challenges
2119-10-23,2119-11-10,MD-AD-PD,Rahu,Ketu,Sun,Sun,Ketu,1.76,1.63,0,0.0,0.15,2.26,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Sun sub-sub-period (malefic); D9 in Pisces
2119-11-10,2119-12-11,MD-AD-PD,Rahu,Ketu,Moon,Moon,Ketu,1.99,3.39,0,0.0,0.03333333333333333,2.88,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Moon sub-sub-period (benefic); D9 in Pisces
2119-12-11,2120-01-02,MD-AD-PD,Rahu,Ketu,Mars,Mars,Ketu,2.28,3.65,2,1.0,0.22333333333333333,3.66,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Ketu sub-period (malefic); Mars sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2120-01-02,2120-02-27,MD-AD-PD,Rahu,Ketu,Rahu,Rahu,Ketu,2.0,3.28,0,0.0,0.18333333333333332,2.92,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Pisces
2120-02-27,2120-04-17,MD-AD-PD,Rahu,Ketu,Jupiter,Jupiter,Ketu,1.92,2.69,0,0.0,0.06666666666666667,2.69,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Pisces
2120-04-17,2120-06-15,MD-AD-PD,Rahu,Ketu,Saturn,Saturn,Ketu,2.02,1.81,0,0.0,0.5,2.96,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Ketu sub-period (malefic); Saturn sub-sub-period (malefic); D9 in Pisces
2120-06-15,2120-08-06,MD-AD-PD,Rahu,Ketu,Mercury,Mercury,Ketu,1.8,1.81,0,0.0,0.06666666666666667,2.37,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Pisces
2120-08-12,2121-02-05,MD-AD-PD,Rahu,Ketu,Venus,Venus,Ketu,1.8,1.0,0,0.0,0.22333333333333333,2.35,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Venus sub-sub-period (benefic); D9 in Pisces
2120-08-12,2123-07-28,MD-AD,Rahu,Venus,,Venus,Rahu,1.85,1.13,0,0.0,0.22333333333333333,2.49,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); D9 in Pisces
2121-02-05,2121-03-31,MD-AD-PD,Rahu,Venus,Sun,Sun,Venus,1.84,1.24,0,0.0,0.18333333333333332,2.46,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic); D9 in Pisces
2121-03-31,2121-06-27,MD-AD-PD,Rahu,Venus,Moon,Moon,Venus,2.01,1.47,0,0.0,0.3,2.95,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Moon sub-sub-period (benefic); D9 in Pisces
2121-06-27,2121-08-28,MD-AD-PD,Rahu,Venus,Mars,Mars,Venus,2.23,3.09,1,1.0,0.07333333333333333,3.52,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Mars sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2121-08-28,2122-02-04,MD-AD-PD,Rahu,Venus,Rahu,Rahu,Venus,2.13,0.57,1,1.0,0.5020833333333333,3.25,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Pisces; D9 indicates underlying challenges
2122-02-04,2122-06-26,MD-AD-PD,Rahu,Venus,Jupiter,Jupiter,Venus,1.83,1.07,0,0.0,0.10666666666666666,2.46,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Pisces
2122-06-26,2122-12-11,MD-AD-PD,Rahu,Venus,Saturn,Saturn,Venus,1.82,1.31,0,0.0,0.14666666666666667,2.42,1.47,1.47,Pisces,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Pisces
